,Content,Location,Retweet-Count,Favorites,Created at
364,"Final reviews are going great. Excellent feed back with minimal notes
 Now we just have to polish up the last of the notes and get this project out into the world! #vr #xr #virtualreality #3Danimation #VFX #Friday #virtuallearning https://t.co/2fNBqNBcfd",CA,1,0,2021-03-12 19:41:57
365,Spanish Word of The Day - Viajar #spanish #SpanishVocab #learningspanish #learninglanguages #learningisfun #spanishlessons #onlinespanishclasses #virtuallearning #study https://t.co/b0HQqiXXa1,"Miami, FL",0,0,2021-03-12 19:36:57
366,"#ECHOEdEvent participants (Group 1 of 4) use an #interprofessional approach in today's #Simulation learning activities led by Alison Dodds, Educator for the #SimKids program and @GMesaroli, PT for the SickKids #ChronicPain team. 
 
#SKLearning #virtuallearning #CME https://t.co/F5Q0ETMdYR",Toronto,1,8,2021-03-12 19:34:29
367,"We are excited to continue our partnership with @YourBigYear for this year's (Virtual) Travel Impact Challenge. Teachers, nominate your students for the spring break adventure. Application deadline is Monday! https://t.co/4CZ7C60Rsv #SYTA #SYF #TeachTravel #VirtualLearning https://t.co/p6p0RYQhhM","Arlington, VA",0,0,2021-03-12 19:30:02
368,"Explore how we helped @HWSchool and @TurlockUSD, both in #California, embrace #HybridTeaching, customizing it to fit their needs in different ways and with different #technology frameworks: https://t.co/Y4F2v3Ly6J

#HybridClassroom #DistanceLearning #VirtualLearning #Education 🍎","Kenilworth, NJ",1,3,2021-03-12 19:19:32
369,"Ticket in the “door,” brought to you by Zoom polls. Do you know your coin values? 💰 #virtuallearning @CESMiniCougars @MPCSVA https://t.co/1dRSWO3ZSN","Manassas Park, VA",0,8,2021-03-12 19:16:50
370,"Register to join our Spring Academy. 

#womeninSTEM #virtuallearning #futurescientists #ChemTwitter https://t.co/TrK9pb83y7",,4,4,2021-03-12 19:12:22
371,"We just 📚BOOKED📚 our 200th school visit!

We’ve stayed PAWSitive this past year as we shifted to #virtuallearning and continued to reach children everywhere. Thank you to all of the teachers, parents and students for letting us bring PAWS and THINK! into your lives!🐾❤️ https://t.co/wyqqKChUkb",,0,2,2021-03-12 19:09:11
372,"This resource, provided by the Google Workspace Learning Center, is a reference sheet for those of you who are new to using Google Docs.
Visit https://t.co/pExa0BvjK1!

#howiusethelab #STEM #learnfromhome #virtuallearning #EdTech #INeLearningLab https://t.co/85LlnJ4CAY",,1,1,2021-03-12 19:00:01
373,"Thank you amazing middle school teacher. Not only teaching Amanda Gorman's inauguration poem, but having my son so excited to discuss its imagery &amp; juxtaposition of ideas right after school. (Also juxtaposition might be his new fave word) #pandemiclife #virtuallearning #poetry",New Jersey,0,3,2021-03-12 18:57:26
374,Deliver powerful #simulation training with CAE Maestro Evolve. Our interactive #virtuallearning platform offers limitless possibilities for innovative instruction and content development. Sign up for a 30-day free trial at https://t.co/AzGK6qeTYN https://t.co/tTXyPPe5GV,"Sarasota, Florida",1,3,2021-03-12 18:45:10
375,"Celebrating 1 year of March break !
 
A year since the kids have left real school...
.
.
#whenwillthisend #pandemicanniversary #pandemicburnout #virtuallearning #onlinelearning #tdsb #COVID19","Toronto, Ontario, Canada",0,2,2021-03-12 18:44:10
376,"This resource, provided by the Google Workspace Learning Center, is a reference sheet for those of you who are new to using Google Forms.
Visit https://t.co/ANTKRfKbjz!

#howiusethelab #STEM #learnfromhome #virtuallearning #EdTech #INeLearningLab https://t.co/bphoeUwAec",,1,2,2021-03-12 18:40:20
377,Having fun on FUNFRIDAY with 6.0 virtual @AllanAMartinPS @getwordwall and student created games on our #science unit #flight ~ SS led and game-based learning in #virtuallearning #onlineschool https://t.co/8MXyEfxpTL,,1,1,2021-03-12 18:32:07
378,Next week is Virtual Spirit Week 🎉🎉 @GEDSB #virtuallearning https://t.co/9iIAc7cGEG,GEDSB Virtual World,0,0,2021-03-12 18:31:26
379,"Are you upgrading to Microsoft 365? Bring a productivity speaker &amp; Microsoft Certified Trainer to your next meeting, onsite training workshop, or virtual learning program. DM me here or at Dawn@TheSoftwarePro.com
#Office365
#VirtualLearning https://t.co/r0gsmP8Mjr","Denver, Colorado",0,0,2021-03-12 18:30:31
380,What an informative start to Barry Prizant’s @Bprizant1 session on Strategies for Building Trusting Relationships in ASD. #caseconf2021 #trustingrelationships #virtuallearning https://t.co/WGP8JeVRw8,17451 103 ave Edmonton AB,1,4,2021-03-12 18:04:54
381,"Did you know? In the wild, some reindeer travel more than 3000 miles in a single year.

#sylvanlearning #FunFactFriday #knowledge #trivia #animals #reindeer #tutoring #help #academicsupport #schoolsupport #elearning #distancelearning #virtualclassroom #virtuallearning #education https://t.co/sL2Q0VZXpH","Brookfield, CT",0,1,2021-03-12 18:00:02
382,"Our class has been learning about graphing. As we finish our superhero inquiry, we collected data on our favourite superhero and here are the results #virtuallearning #FDK @MsCauz_abc @St_EVAN_Caledon @DP_math https://t.co/SFhMcJeAJc",,1,15,2021-03-12 17:45:15
383,"Learn more about Polished Concrete! Join us for a webinar: Thursday, March 25th
2:00 PM - 3:30 PM EDT
AIA CEU Polished Concrete with Demonstrations

Register here: https://t.co/YPzVtZG0py
#AlwaysLearning
#virtuallearning
#educationiskey https://t.co/EKPkQongmL","Aliquippa, PA",0,0,2021-03-12 17:28:06
384,"Culinary.. Virtual Demo Friday... Sesame Lemon Soy Baked Salmon with Toasted Cous Cous and Caramelized Onions, Mushroom and Sweet Corn  @tcwtitans @acpsk12 #virtuallearning https://t.co/jwNn8w89ns",United States,2,4,2021-03-12 17:23:48
385,"You decided to invest in yourself, your #knowledge and your #skills and to do it with #VirtualLearning - that's great! Let us help you with our #virtualclasses but also with tips to make your training a success! #LearnYourWay https://t.co/hTrCedse50 https://t.co/DP7iPKcZsU","Dublin, Ireland",0,0,2021-03-12 17:16:58
386,"You decided to invest in yourself, your #knowledge and your #skills and to do it with #VirtualLearning - that's great! Let us help you with our #virtualclasses but also with tips to make your training a success! #LearnYourWay https://t.co/EK1HyqSzHb https://t.co/kEUqyuLznx",United Kingdom,1,0,2021-03-12 17:16:13
387,Thank you @SGFSuper for being our Mystery Reader today! We had such a fun time chatting with you! #WeBelieveInSGF #VirtualLearning #PARP https://t.co/Qujba9dkLg,"South Glens Falls, NY",0,4,2021-03-12 17:09:21
388,"Virtual Growing Pains: Initial Lessons Learned from Organizing Virtual Workshops, Summits, Conferences, and Networking Events during a Global Pandemic https://t.co/66udaWiDk2 #SciComm #VirtualLearning #VirtualConference #COVID19 #SciSharSci https://t.co/634pOULGNy",,4,1,2021-03-12 17:03:02
389,Another virtual presentation in the books‼️📚💯👏🏾💪🏾 #virtuallearning #youthspeaker #nyedchat https://t.co/0HWj8nOau8,"Long Island, NY/Las Vegas, NV",0,1,2021-03-12 17:02:49
390,Excited to host my monthly Coffee w/the #Superintendent w/our @CompassCs of #LosAngeles families via @zoom_us! Looking forward to spending the next hour w/everyone virtually! #CaSupts #CompassExperience #PersonalizedLearning #ScholarCentered #ScholarsFirst #VirtualLearning https://t.co/vfcIMuhW8P,"Simi Valley, CA",1,4,2021-03-12 17:01:26
391,"Sign up for Online Robotics Classes! Ask us about a free trial!!
#boswinrobotics #onlineclasses #virtuallearning #onlinerobotics #virtualclassroom #virtualrobotics #education #edchat #edtech #edtechat  #classroom #teaching #elearning #mathchat #scichat #stem #stemeducation https://t.co/wB7eUN4H6u","Mississauga, ON",0,0,2021-03-12 17:00:38
392,"How to track #attendance during #VirtualLearning?

You can use @Edusignfr, ask questions during a #class... there are multiple ways.

The goal is not to control #students here, but measure there comprehensiveness👇 https://t.co/dH2wRclAJH",Brussels,0,2,2021-03-12 17:00:28
393,"Kindergarten teachers are the kindest, most patient, and most stoic people. Listening to my sons virtual class and I’m not sure how his teacher is keeping a straight face with these people. #virtuallearning",,0,3,2021-03-12 16:56:54
394,A new #VirtualLearning experience from @MedscapeCME is designed to deliver an engaging clinician learning experience. I'm excited to see this take off. #VirtualClassroom https://t.co/WMmfwffWwv,"Playa Vista, Los Angeles",0,0,2021-03-12 16:54:00
395,"As #K12 educational institutions rush to keep up with the demand for #virtuallearning, we have been an #accredited #onlineschool since 2007.

Read our blog on why LUOA could be a good fit for you and your family:  https://t.co/UtfunIOuhS","Lynchburg, VA",0,2,2021-03-12 16:53:54
396,"Might use some of these for my Easter shows https://t.co/q3KIqiPoMd Electric machine for nervous diseases, a violet Ray, radium and a cold War gieger counter and a scythian lamb #virtuallearning #stemathome #homeschooling #virtualscienceworkshop https://t.co/8esEtnEM3K","Southampton, England",0,1,2021-03-12 16:51:46
397,"Vol 13, No 06 (2018) International Journal of Emerging Technologies in Learning (iJET)  https://t.co/i1nmAieQGC   #eLearning #escuela #MOOC #school #teaching #virtuallearning #environments #WebGL #higherED #universidad #research #journal https://t.co/OtAoOPUvOW",Sevilla,0,0,2021-03-12 16:40:09
398,Today I have already done two remote shows for schools and this evening I have a very different one for grown ups. On the Fringe of Science #remotelearning #scienceathome #primaryscience #virtuallearning #scienceteacher #virtualscienceworkshop https://t.co/lIuXBVET3V,"Southampton, England",0,0,2021-03-12 16:31:34
399,This student made the 100 point reading club for AR today!!! 👏🏽👏🏽📚📚❤️and look who he dedicated his digital art hero project to... @kwamealexander !! 🤓📚 #virtuallearning #digitalart #fourthgrade https://t.co/7cDdPOAWpZ,"Georgia, USA",0,14,2021-03-12 16:19:40
400,"When the #text is on point 🤣

#Virtuallearning #teachingin2021 #hybridlearning @HandmaidsOnHulu #fridaymorning https://t.co/BG4LlN1isV",,0,0,2021-03-12 16:07:33
401,"Famous artist inspired piece.  This was Andy Warhol inspired and I’m so impressed! 👏🏽🎨😊 Great job, M! #RCOLA #Virtuallearning @RowanCOLA https://t.co/OtkYSvm3kZ",Ky,0,3,2021-03-12 16:02:38
402,"Join the AA-ISP's Virtual Learning series with training, development, and networking learning opportunities that have been put together for continued education! 

View our calendar of upcoming events and more &gt; https://t.co/ts1WEbpQuI #VirtualLearning https://t.co/3OGuvMf9OJ",USA,0,1,2021-03-12 16:00:09
403,"Thank you to the schools who asked us to speak to their classes about the #thirdcrossing. Lots of amazing questions from students on the design and construction. If you’re a teacher and want to talk about the bridge, email us thirdcrossing@cityofkingston.ca #virtuallearning https://t.co/V7dNoqczIF","Kingston, Ontario, Canada",1,3,2021-03-12 15:59:03
404,Check out what these first graders found on their shape scavenger hunt! #virtuallearning @SalemElementary @MrsMDamore1st https://t.co/pmIizne9Mw,"Apex, NC",0,6,2021-03-12 15:57:25
405,"LABRIGHT ANATOMY AND PHYSIOLOGY: Face-to-Face, Virtual or Hybrid Lab Solution
LEARN MORE... https://t.co/pwl09DiKhP
#labs #digitallearning #elearning #onlinelearning #education #learning #covid #teachingtips #virtuallearning #anatomy #physiology https://t.co/4zNXvKLVnP","Cincinnati, Ohio",0,0,2021-03-12 15:56:23
406,"By implementing these tips in your #lessons and #teaching technique, you can make the class an enjoyable, educational, and successful experience!

6 Steps to Make The Most of #VirtualLearning in K-12
https://t.co/cN8WaZHXg0 https://t.co/FIugW4yIpI",,1,0,2021-03-12 15:55:05
407,"Laurel’s antics during campsite virtual learning (&amp; mimicking me during a break 🙄😂) 
#lifewithlaurelgrace #therobinsonsgocamping #virtuallearning @ Clark Creek North Campground https://t.co/cIu7BgPC5G",metro ATL,0,0,2021-03-12 15:46:04
408,"Vyopta for Google Meet - Supporting your educators and your students.
Learn more: https://t.co/0p6AD2pZJt

@Google @GoogleWorkspace #GoogleMeet #DistanceLearning #VirtualLearning https://t.co/V8Tcx9DdDW","Austin, TX",2,1,2021-03-12 15:45:37
409,"In this recorded webinar we offer expert advice on how to create an engaging #VirtualLearning experience.

Topics covered include:

- How do adults learn?
- The role of ""teachers"" in adult learning
- Creating buzz or energy in the session/class
https://t.co/lhbWRUWZUn",Global,0,1,2021-03-12 15:44:43
410,"Here’s a brief overview on what VCU SNPhA has been up to this school year.
#VCUSNPhA #SNPhA #Ourjourneycontinue #virtuallearning #pharmacy #VCU #MCV #Region1GrowingAsOne https://t.co/uHjyolLMp8","Richmond, VA",0,0,2021-03-12 15:43:46
411,"Our students are very interested in Planets, Stars, and the Moon. So for our STEM Friday we used different ingredients (brown sugar, corn starch, olive oil) to create moon sand! 😊 #virtualLearning #STEM #gaprek #HappyFriday @bobby_allen1 @APSWJScott @APS_OEL_THollis @aps_OEL https://t.co/UOv7xYhqZi","Atlanta, GA",0,4,2021-03-12 15:19:35
412,"Student engagement looks different in the days of #virtuallearning, but is still vital for any classroom. It starts with strong relationships. That's why getting to know your students should be a top priority to foster engagement. 
#remotelearning #education https://t.co/3592q9t9ZL",,1,2,2021-03-12 15:16:26
413,Told my students the school board is planning a pajama day. The response was but Ms.Tee everyday is pajama when we have virtual school 😂😂 they ain't lying. #virtuallearning #teachertwitter https://t.co/z8WNDPKbLT,,0,3,2021-03-12 15:03:34
414,🏕 Learn@Home Camp starts on Monday! Our campers have been picking up their camp bags and are ready for a fun week of activities! 🪲What would you bring to camp? #LearnAHome #Kindergarten #VirtualLearning #Bitmoji @mrshrodger https://t.co/khBStIXDSo,"Barrie, Ontario",2,50,2021-03-12 14:54:35
415,"Calling all teachers. Look no further, Ubii offers lots of jobs for teachers to educate students right from their home!  
#virtuallearning #distancelearning #onlinelearning #education #teachersofinstagram #remotelearning #homeschooling #teacherlife #teacher #onlineclasses https://t.co/A5oP1AaKeV","Deerfield Beach, FL",1,0,2021-03-12 14:45:10
416,Tips for promoting learner engagement and learning in the virtual classroom. #virtuallearning #education #ahp https://t.co/AHYxzi62Aq,,2,3,2021-03-12 14:44:40
